id,bdate,sex
126993241,23,2
264903604,23,2
287999976,20,2
288004135,22,1
341612058,23,2
208111778,66,1
208127192,21,2
11898474,40,1
2991764,17,2
2992229,35,2
97388657,21,2
242323119,23,1
43070,34,2
43412,36,2
43578,31,1
31786789,25,1
488100643,24,1
85491627,46,1
224474371,20,2
51857776,22,2
264909325,28,1
11902114,23,1
288011103,25,2
97393334,26,1
2994125,46,1
41281876,26,2
23904957,38,1
44109,31,2
444330907,44,2
146236780,40,2
155794815,22,1
224479254,19,2
314924703,21,1
488104376,37,2
242345017,22,1
111563282,102,2
11903146,33,1
264952279,34,1
341637322,19,2
166561772,24,1
97393971,23,1
2995137,28,2
17630006,26,2
41283427,24,1
6928248,35,2
314946287,19,1
178551829,22,2
242352840,19,2
208139170,46,1
11903507,32,2
341647665,38,1
97395409,25,2
2996025,43,2
2996209,33,2
166565492,25,1
46377,33,2
23906883,29,2
488159048,28,1
146240221,19,2
85500714,42,2
405697020,34,1
155805200,16,1
314948490,22,1
264959760,17,2
127048328,21,2
41289597,29,2
41290465,34,2
97402425,24,1
97402575,35,2
341674755,24,1
47069,30,1
47161,32,2
6931534,99,2
146241875,21,2
488229577,30,2
11907366,42,2
3000473,44,2
178573653,21,1
17637905,115,2
17638313,34,2
208150039,20,1
405718642,40,2
341715760,23,2
166579820,114,2
48912,33,1
48967,36,2
72517288,25,2
137795857,28,1
288072442,24,1
264965080,48,1
242366993,31,1
488244315,118,2
97404147,42,2
97404192,22,2
17642253,26,1
51887488,26,1
51887696,53,2
127058293,26,1
208157650,18,2
405727006,37,1
341720498,25,1
31799840,26,1
49333,33,1
49866,34,2
50048,34,2
6932836,25,1
23921544,33,2
11910596,23,1
72518924,25,2
72520664,28,2
85518243,22,1
288091582,45,2
264970346,24,2
111584879,30,1
242375269,22,1
155820164,24,2
178580394,26,2
127059833,25,2
51888042,25,1
191944494,48,2
166586371,40,2
31801963,22,2
137797291,27,1
341750763,24,1
50392,33,2
51186,32,1
51410,33,1
51848,111,1
52035,35,1
11912126,25,2
85519972,33,2
85520120,23,1
488292662,20,2
17645169,30,2
97413822,21,2
127072640,23,2
51889028,29,1
51889282,35,2
6936767,25,1
191949392,34,1
405764440,23,1
3009497,27,1
3009555,31,1
11912734,42,1
23932649,34,2
52650,31,2
53119,32,1
72525491,25,2
61824842,26,2
341760539,50,2
146267378,28,2
111594174,21,2
368759210,25,1
264989379,23,1
17646666,26,2
127076319,34,1
224500538,64,2
178593046,20,2
405765302,22,2
41328192,24,1
3010798,38,2
53919,33,2
61828058,29,1
444416171,61,1
155833917,20,2
488330022,21,1
111605031,26,1
224504031,21,2
127088367,47,1
6939917,30,2
17654471,27,1
11914823,26,1
11915567,54,1
11915792,24,2
55103,31,1
3011341,28,2
444428378,27,1
155835396,17,2
488353796,26,2
191957558,19,2
137805901,23,1
6942644,32,1
97425101,27,2
31815380,21,1
178605600,22,2
55580,32,1
56389,31,1
56423,33,1
208179716,21,1
61838472,36,2
146278576,20,2
488356168,36,2
11917586,34,1
444434226,20,1
224519823,18,1
224520142,20,2
31816532,25,1
97428108,22,2
17660710,31,2
56902,35,2
3014077,32,1
51907729,30,2
137809385,21,2
166625007,26,2
444435674,30,2
11918183,25,2
6945702,31,1
17661890,24,1
17662341,39,1
3014768,32,2
57829,32,2
57909,32,2
488363770,29,2
137814929,27,2
166628926,19,1
208190745,34,2
444443756,22,1
23954141,28,1
61852564,43,1
191980033,23,1
6946895,39,2
3017505,29,1
17662683,22,1
488365069,33,2
58858,31,1
11921339,25,2
97432212,36,1
127140759,26,2
41361013,23,2
315131222,24,1
61855159,31,2
155849170,25,2
178620141,25,1
166636143,18,1
72550451,25,1
191982831,34,2
31824630,22,2
59838,30,1
60565,33,1
6953382,34,2
341859287,24,1
17673657,60,1
17674129,41,1
405839312,18,2
224540635,30,2
41374519,33,2
41374928,22,1
178620634,21,2
137821246,33,1
288171799,25,1
31825546,22,1
444485881,30,2
3019992,39,2
111626263,25,2
488385300,102,1
11924249,27,2
11924911,28,1
11926719,31,1
368818861,18,2
17682577,110,2
166650293,21,2
6953750,32,2
6955348,57,1
405860786,25,2
127144176,41,2
97434288,26,2
146288090,17,1
224545683,36,2
41375348,32,1
137824272,37,2
62427,31,1
488385817,22,1
3022697,28,1
11928664,23,1
17685781,28,2
166657354,24,2
242509436,17,1
6957552,24,1
127237794,24,2
192004648,26,1
63395,37,2
488417475,15,2
41387804,30,1
41388169,18,2
31834320,22,1
444516714,19,2
3023337,31,1
3023401,57,1
51922030,20,1
341902330,29,1
315150347,21,2
64372,32,2
155859808,19,1
288210856,23,2
208226060,20,1
166665923,33,1
61871589,25,2
65243,32,1
127289714,38,1
178642310,24,2
137830908,26,1
192048425,24,1
31841494,22,2
488472086,20,1
17690170,36,2
146297545,24,1
23977136,102,2
242534760,60,1
61871895,24,2
97450820,20,2
265120819,32,1
66514,40,2
85593901,22,1
127296624,18,1
368864248,35,2
155867787,27,2
341930587,23,2
31843157,22,1
3026494,34,2
224583834,22,2
11938856,27,1
11939387,24,1
97453153,22,1
85595864,27,1
444562558,20,1
368872969,32,1
127308645,21,1
3027068,27,1
3027370,31,2
155872506,28,2
11942207,26,2
166670980,20,2
208261503,22,2
67875,32,2
146323638,27,1
405988415,15,1
51936674,35,1
488512076,22,1
7005138,35,2
17693443,37,1
111660086,20,1
127309723,21,1
341954488,26,2
368901035,30,1
3028592,28,2
11945522,25,1
68301,33,1
166674298,83,2
208265637,22,1
146329429,21,2
146330198,22,2
265147767,32,1
192067122,20,1
97464867,24,2
7006326,47,2
488534294,46,2
17696034,24,1
315198650,23,2
155879489,20,1
31854367,33,1
341979874,22,1
137853017,35,2
166675169,33,2
178673146,46,2
24015797,28,2
242552205,22,2
146337850,48,2
265152597,32,2
85611912,28,2
208279605,22,2
97468488,27,1
51939058,30,2
61885586,18,2
17697555,37,2
7008529,25,1
31857553,36,2
224624302,118,1
71414,31,1
166677524,21,2
406015413,20,2
24018453,33,2
155886870,19,1
178677717,15,1
7009503,40,1
51942801,21,1
488614796,23,2
41409346,23,1
85618993,26,2
85620944,22,1
72740,33,2
137856777,34,1
315240969,25,2
488622529,16,1
51950744,21,2
406056134,19,1
73582,36,2
41414195,30,2
166680206,22,1
3037804,27,1
146344192,19,1
31868978,43,1
7012676,33,2
178683050,32,2
74505,34,1
74970,33,2
41417794,22,1
155890779,22,2
97485244,20,2
61901815,21,1
224647869,41,2
75323,34,2
488710230,18,1
137862277,20,2
155914438,21,2
31875062,27,2
17705594,43,2
444664310,20,2
111695450,40,2
342047427,43,2
315305807,28,1
137864103,50,1
224653428,35,2
288291720,20,1
77052,32,2
77765,30,2
3042122,34,1
11959637,28,1
24036647,22,1
31876168,29,1
7019611,36,1
7020108,32,2
17706678,34,1
127363356,27,2
406070381,47,1
146353136,23,2
208326141,21,2
192091749,35,1
137864247,65,2
79058,39,2
79111,33,1
11959710,33,1
11960681,23,1
3042855,32,2
3042907,36,2
3043270,33,1
24041969,29,2
342051604,62,2
369039316,19,2
17707708,28,2
155917796,26,1
41434396,37,2
406081043,21,2
7021592,38,2
146354528,22,1
166688272,21,2
79581,37,2
80352,30,2
11961047,28,1
11961661,28,1
288314234,29,1
137872486,31,1
192103178,27,1
111803418,33,1
444698625,25,1
3045341,40,1
342067593,23,2
224668013,29,1
17709584,34,2
51999793,24,2
146357395,21,1
127376386,31,2
166691020,31,1
11962264,23,1
137876805,19,1
315356520,26,2
444704459,25,2
97501821,40,1
31885528,26,1
17714778,33,2
7025201,36,2
24045109,25,1
81587,31,2
81693,31,1
72661640,23,2
166696093,20,2
342120763,64,1
3048824,32,2
85671610,26,2
155920999,19,2
17719886,26,1
41444141,36,2
192116872,63,1
406115116,30,2
52005832,27,1
7028048,32,1
208351685,33,2
82580,35,1
82730,34,1
83064,36,1
83076,29,1
83113,33,2
83319,30,1
178722676,23,1
127389314,31,1
72667194,43,1
11964080,32,1
488835178,27,2
315393228,101,2
137880973,21,2
242695916,33,2
342130030,20,1
155924123,27,2
61915938,20,1
61916109,21,1
3050137,32,1
3050835,34,2
83874,32,1
84317,33,1
7032417,26,1
369073043,32,2
488847367,27,1
488847928,20,2
444738163,16,1
342132447,25,1
17726353,28,2
84702,34,2
84779,31,1
3051897,31,2
127393330,25,2
137884482,28,1
17726759,26,1
192125400,26,1
342142181,18,1
24053056,29,1
61922450,23,2
85681601,37,2
146368488,22,2
7038120,31,2
7038216,22,2
7038255,26,1
41450210,29,2
52018027,35,1
111855139,40,2
369085535,22,2
488882615,34,1
444751012,21,2
85682742,22,2
85683566,21,2
87021,34,2
24061448,46,2
178746900,29,2
265321346,25,2
97522701,22,1
11970618,25,2
3053460,34,2
242710721,24,2
315416393,17,2
41453283,24,1
31903692,42,1
24063513,26,2
87950,37,1
88008,39,1
88603,60,2
88692,31,1
192130951,28,1
155942840,21,2
146371366,20,1
52022658,27,2
3055350,32,2
3055805,41,2
11971246,23,1
11972013,26,2
11972616,20,2
444763410,22,2
178755592,33,1
242718857,22,2
41454335,18,1
111862020,26,2
127423723,22,2
166723641,38,1
406189765,21,2
265326425,35,2
369130065,27,1
52025846,24,1
146375764,20,1
137894742,21,2
342182819,18,1
444768265,20,1
3058451,31,2
7045556,47,1
111862377,18,1
97534876,30,1
24064724,24,1
90423,29,2
90656,35,1
146383775,21,1
265334235,15,2
192159739,27,1
342204950,23,2
488965877,16,1
288355313,24,2
369148247,22,1
17737233,28,1
24066016,34,2
127430501,23,1
224712223,20,2
41477481,26,2
11975962,26,2
265335067,30,2
137899784,23,1
85699452,19,1
72708454,22,1
488993630,33,2
146385581,17,1
111864444,21,1
7048689,28,2
369158939,34,2
17741492,16,2
315492423,56,2
41479823,22,1
242745358,24,1
137901706,118,2
444776251,19,1
61949368,20,1
166739925,27,2
11980021,60,2
85701543,21,2
146390290,22,2
406249409,28,1
288360668,32,1
111871359,34,2
369159888,31,2
3064536,30,1
3064555,40,2
93074,34,2
93277,33,1
93864,31,2
97547554,22,2
61951416,25,2
265347515,21,2
72713432,26,2
146391401,21,1
52038953,27,1
3064831,31,2
94869,32,1
95064,33,2
444789260,24,2
369182993,26,1
224723427,20,2
242751835,22,2
61952290,40,1
155966951,32,1
3065743,32,1
85713325,21,1
95347,35,1
95586,34,2
315534949,20,1
369184930,24,1
288404633,28,2
265348463,19,1
406296746,18,1
61954126,17,1
242754508,22,2
24077539,35,2
11987827,27,1
137907623,27,2
3068876,33,1
208400326,27,2
489104381,26,2
146395254,21,1
17748136,29,1
31926540,22,2
444821300,51,1
41497273,23,1
52043595,24,2
11988504,35,1
155983061,21,2
3070502,39,2
369198275,53,1
137910491,32,1
178796599,33,1
98338,32,1
17749587,30,1
489114233,15,1
208418767,22,1
444823867,29,1
166774994,20,2
166775104,33,2
166775287,20,1
315557862,27,1
61959316,48,2
242777192,32,2
3072382,34,2
3073184,29,1
3073958,32,1
178800573,22,2
7059754,36,2
7060042,31,1
192190830,20,2
224738624,39,1
52045767,39,2
489126790,29,2
146418621,31,2
24089491,25,1
155985903,27,1
7061159,29,1
12001464,32,1
3074582,31,1
100373,36,2
101222,31,2
111899994,22,1
137920091,15,1
444838619,21,1
85731164,26,2
17756598,29,2
315567760,25,1
208445586,19,1
41502504,41,1
192193848,37,1
61965820,28,2
406410134,16,1
101382,32,2
101805,31,2
102026,39,2
102064,33,2
24090892,30,2
24091438,55,1
178808865,34,1
224752567,22,2
137925466,26,2
444853529,60,2
146420857,24,2
315581393,26,1
17769079,37,2
288472011,21,2
288476363,26,2
342317912,24,2
489143982,16,1
24096904,24,1
3076606,38,2
3076711,28,1
97563686,22,2
31942621,27,2
224757870,21,1
105405,32,2
166784413,117,1
24099570,28,2
24099966,24,1
489157404,59,2
31944709,30,2
7068496,31,2
137933107,28,2
137934025,31,2
41514724,83,1
224764936,34,1
105720,34,2
72747871,31,1
342331449,23,2
192211069,29,1
178825572,37,2
444881215,40,1
12021221,27,2
315618354,20,2
156002471,26,2
265384648,54,2
242853562,19,2
369246153,23,1
111919442,20,2
146441931,22,1
146442406,21,2
224767168,28,2
489287226,22,2
107313,33,1
192223045,26,2
444892643,118,1
444892792,34,1
52074884,44,2
52075607,40,1
208467833,25,2
156005654,19,2
242858198,19,1
242859604,32,1
62005429,24,2
97570730,22,2
24105176,36,1
224769161,27,1
3082698,49,2
3082879,29,1
3083278,28,2
108169,35,2
108642,34,1
72761945,21,2
12026850,31,2
52077604,47,1
489289610,40,1
406468997,32,2
265409849,24,1
242864322,20,2
444901086,18,2
97572277,19,1
24106462,28,2
111943550,26,2
146445312,36,2
41524524,27,1
31962394,30,2
137940820,24,2
7073817,29,2
178838437,17,2
178838544,21,1
342371807,25,1
12028389,27,2
108977,41,2
108994,33,1
52085105,21,1
85771668,21,2
146447078,19,1
146447167,35,2
224772762,34,2
17783285,22,2
24111970,37,1
24112309,26,2
7074641,33,2
97583354,43,2
137943152,23,2
12030385,24,1
489323135,21,2
127551564,26,1
41533002,31,2
342373449,25,1
265413333,33,2
85775158,21,2
52089542,23,2
3086290,32,2
7076822,47,1
17784764,22,2
111087,33,1
12032509,23,2
12032630,28,2
52090887,66,1
166809299,18,1
137947798,26,2
112094,33,1
112648,43,2
369287239,40,2
113303,35,1
113681,32,1
113755,31,1
12035625,22,1
3088793,30,2
3088861,28,2
3089151,33,2
342444756,44,1
97588547,20,1
315639855,23,2
114711,30,2
178850983,31,1
7082954,23,1
137950759,21,1
224793522,25,1
85788026,49,2
7084107,30,1
7084257,32,1
315643022,47,2
114963,31,1
115816,31,2
85789047,99,2
72787695,43,2
192256292,44,2
166819471,19,1
265414466,25,1
31967297,19,2
24127107,26,1
116378,31,1
116677,36,1
116851,33,1
85789650,26,2
369297453,15,1
178860509,18,1
52094396,37,1
41545388,33,2
17789781,23,1
17789802,25,2
146452299,21,2
72790624,22,2
208523792,30,2
24127670,27,1
97596091,21,1
31970601,45,1
406521753,22,1
137957688,21,1
156016528,19,1
52098850,22,2
7090985,35,2
369308077,16,1
111978858,22,1
166835088,21,2
489422436,15,2
146462413,32,1
242907787,20,1
31976020,24,2
342455844,17,1
406546145,34,1
3096856,28,2
137964273,22,2
444971856,27,2
315661685,19,2
118338,32,2
118602,35,2
118708,41,1
7091881,28,2
7092281,31,2
62032883,28,2
17798618,28,1
369325665,20,1
24130561,36,2
489424352,35,1
146462734,30,2
242908746,18,1
342467328,27,2
7094428,33,1
119558,32,2
178873671,21,1
17801891,27,1
72805974,18,2
97605976,42,1
31984436,25,2
224809379,20,1
192264780,25,1
3099426,36,1
406564736,50,1
489475725,24,2
137968763,52,1
137968928,26,2
444988799,33,2
265477967,28,2
41553906,23,1
41556161,22,1
7095552,39,1
62035654,29,2
85804794,19,1
127672594,23,2
127672904,34,2
17803434,25,2
146467249,19,2
24138027,29,2
24138480,23,1
12046188,25,1
242924571,21,1
192272718,32,2
137971604,24,1
137971672,22,1
342486389,22,2
444994444,21,1
156031070,17,1
52111228,34,2
41565096,32,2
62041973,31,1
208537729,21,2
127675295,20,2
17805926,23,1
17806136,42,2
17806333,40,2
97617826,35,2
315706005,22,1
3102138,28,1
178886331,27,2
137971949,23,1
406606024,26,2
445000478,45,2
208538727,35,2
489505178,33,2
17807020,29,2
265491332,21,2
12050772,25,1
32001326,30,1
315715187,22,2
242932607,21,1
97626210,33,2
178897333,22,2
7099198,29,2
7099362,30,1
123905,31,2
445003385,25,2
342504862,22,1
41569894,25,2
489512875,19,2
62050006,20,2
127708691,31,2
12051958,25,2
32006017,39,2
265500164,37,2
3103490,42,1
3103658,31,1
3105129,27,1
192283172,20,1
124340,34,2
24153976,34,1
166861309,20,2
156036731,24,2
137978178,27,2
342514977,29,2
112063595,30,2
3105949,36,1
3106108,27,2
97628057,22,2
127714904,96,1
12054952,24,2
7102434,27,2
125607,34,2
125845,34,2
125888,33,2
125890,31,2
125897,33,2
32016853,30,2
166864986,28,1
72826918,26,2
72827016,20,1
3106783,28,2
406633343,21,2
12057210,33,1
208557987,33,2
85830629,26,1
126445,32,1
489595295,20,1
7104462,24,1
7104947,29,1
52126724,27,2
192300342,39,1
137981008,22,2
178912290,30,2
32021094,50,1
224845761,21,1
17824448,24,1
12059573,32,1
12059649,27,1
208562950,118,2
127756,32,2
128413,33,2
342530431,22,2
315745293,30,1
166873346,20,2
156055515,31,2
192303739,33,2
137983098,22,2
24165223,33,2
129831,31,1
129931,32,2
130385,35,2
130578,34,2
489605479,26,1
41589490,25,1
52128619,21,2
166875654,23,2
32023553,60,2
32024042,48,2
146496377,21,1
146496836,22,2
7106555,26,1
7106742,34,1
7107035,29,2
130610,30,1
130896,31,2
24171066,24,2
156059405,21,1
342535191,32,2
242978516,118,2
17828482,38,1
288640661,22,2
41592997,100,2
137984939,21,1
7107933,32,1
7108133,59,1
112082615,24,2
132319,31,2
132583,32,1
62062537,27,1
62062669,35,2
146507014,26,1
315760771,24,2
97639924,38,1
85848921,34,2
489641422,20,1
3113437,31,2
288653741,17,1
208575631,37,1
137985899,32,2
12066239,37,1
224853473,30,2
156062199,35,1
178923151,34,2
166885942,21,2
132709,35,2
24176436,35,2
127735560,31,1
445045804,22,1
72854276,28,2
489643434,34,2
243000631,19,2
85853632,22,2
406672801,19,1
17830423,116,1
369498954,22,2
12066686,29,1
3114531,28,1
224854235,20,1
52136034,33,2
41607859,26,2
342558475,30,2
7109671,25,1
288675193,19,1
156069483,21,1
112088772,16,1
178928367,31,2
24179911,36,1
24180404,27,2
97646113,21,2
445049366,32,2
489647490,34,1
17833615,27,2
265562137,59,1
134145,33,2
134375,32,1
85868790,39,1
12067532,33,2
342570930,36,1
156070465,20,2
178931786,23,1
445054674,23,1
24182924,27,2
97651371,52,1
489669666,22,2
72886485,24,2
135052,34,1
135075,33,2
135450,34,2
12068528,26,2
85872259,23,1
243028920,76,1
138002115,23,2
7112331,62,1
112092490,28,2
24183954,42,2
24184495,33,2
156075211,19,1
17836775,27,2
32045573,28,1
32045796,37,1
136611,34,2
127754037,22,1
3117164,26,1
3117380,39,1
12072331,26,2
406798515,31,2
315788645,22,1
41612251,27,2
52156542,30,2
369529368,19,2
369529932,115,2
24186784,24,2
445069888,33,1
137463,34,1
192343309,112,1
12073295,28,2
315791941,49,1
146523891,25,2
97658269,25,1
97671342,20,1
489711762,21,2
62083710,20,2
156094800,20,1
288727133,21,1
17839547,30,1
32051568,32,1
12073939,27,2
224905857,24,2
192346743,35,2
72897582,27,1
97672006,22,1
85889391,32,1
7119027,28,1
7119356,32,2
315799495,15,2
406811433,28,1
24194617,38,2
146536376,32,2
166909993,23,2
489719760,24,2
178945027,18,2
17843434,30,2
17843941,24,2
288734955,25,2
32054270,24,2
139208,35,2
139259,32,2
139776,35,1
112123094,22,1
224906663,20,1
3122715,42,2
97674254,22,1
146536925,20,1
146537405,30,1
192350815,23,2
85890673,44,1
265604656,27,1
166911111,25,2
62094513,27,1
178945226,24,2
315801450,117,1
315810992,52,1
17846454,30,2
140255,39,2
224908227,33,1
12081798,41,2
146537981,22,1
3125621,28,2
7123457,34,2
72900848,32,2
489732211,19,2
41631786,34,2
62103296,29,1
141284,32,2
141391,31,1
141470,37,1
141632,32,2
141871,33,1
142030,32,1
112130867,43,2
342641629,46,2
97682526,25,1
265609465,30,2
7124049,30,1
7124353,44,1
12083964,29,2
17852003,29,2
489747772,19,2
41635260,21,1
142139,45,1
142257,33,2
127770766,20,2
243069500,54,1
369592160,32,2
7127419,38,2
3129693,43,2
3129741,103,2
3130078,28,1
156104221,44,2
24211032,36,2
315830613,22,2
288772391,16,1
208663592,23,2
41637793,20,1
32067327,37,1
166924554,48,1
265615314,30,1
265615652,29,1
85902236,23,2
112143763,20,1
7130202,34,2
24212659,27,2
156104665,30,2
138018983,23,2
72909103,23,2
178957136,20,1
406855402,32,1
192386452,20,2
489823494,21,2
17859028,30,1
52181651,24,1
52182464,47,2
144433,31,1
144911,31,1
208673017,36,2
265618418,55,1
3131647,33,1
41643770,34,2
224953442,46,2
24215163,32,1
7134578,31,2
32074105,26,2
32075510,23,1
315842042,60,1
178960954,27,1
112148386,22,1
489828824,23,1
369633241,29,1
52184947,115,2
97691731,22,1
208682613,22,1
3134126,33,2
62114953,19,2
62115139,22,1
7136405,31,2
24216856,22,1
12093426,37,2
156109057,24,2
112151077,27,1
17862450,27,2
146364,32,1
146698,32,2
97693795,31,2
369648464,35,1
265624406,29,1
3136612,30,2
85910558,29,2
85910708,28,2
62120272,23,2
138024018,22,1
166931819,17,2
315851245,26,2
156110334,19,1
445188252,20,1
178977376,22,2
147865,33,1
148255,33,2
265625273,21,2
208688427,17,1
288796050,101,2
24223154,25,2
7138923,29,1
7139138,28,2
62121818,22,1
166932513,18,1
3137370,28,1
3137382,31,2
3137777,33,2
85915139,46,2
445190010,22,2
112155002,29,1
12097552,27,1
224973265,46,2
406907096,21,2
149450,30,1
149582,32,1
72935547,34,2
489907474,16,2
127796705,34,1
288799442,29,1
138026470,21,2
138027300,19,1
208691525,29,2
265638441,18,2
85916024,25,2
166935666,20,1
41650662,24,2
41652256,20,2
32087954,34,2
24229912,34,1
445210069,80,2
17865898,30,1
12100582,51,1
146574548,21,2
150846,35,2
52196458,26,2
138028972,38,1
