id,age,sex,city,education_status,relation,relatives,love_relation,sport_fitness,job_money,history_politics,news,friends,followers,avg_likes,posts,avg_views,repost_ratio
7792762,4,1,2,0,0,0,2,1,1,1,1,1,5,1,6,2,9
21344371,1,1,1,0,0,0,2,0,1,0,1,1,4,1,6,1,10
21382975,3,1,2,0,0,0,1,0,1,1,1,1,2,1,6,1,10
21681258,3,2,1,0,0,0,2,1,1,1,1,3,2,1,6,1,6
8101667,4,2,2,0,0,0,1,0,2,0,1,3,1,1,6,2,10
14208450,3,2,1,0,1,8,3,1,1,1,1,1,1,1,4,3,8
24169911,3,2,3,0,4,1,1,0,2,1,0,6,1,1,6,1,10
28898873,3,1,2,0,0,0,2,1,1,1,1,4,3,2,6,6,5
24443014,2,1,2,0,0,0,2,1,1,1,1,2,2,1,6,1,9
11411753,2,2,2,0,0,0,2,1,1,0,1,2,1,2,5,2,9
24489965,4,2,3,0,0,0,0,0,0,0,2,4,1,1,5,6,10
29105196,1,1,1,0,0,0,2,1,1,0,0,1,3,1,6,1,8
24782296,3,1,2,0,0,0,1,1,1,1,1,2,4,1,6,1,10
22599187,3,1,3,0,0,0,2,1,1,1,1,4,6,3,6,2,4
17358249,4,2,1,0,0,0,2,1,1,1,1,1,2,1,5,2,6
30739191,3,1,1,0,0,0,5,0,1,0,1,1,5,1,6,1,9
21280941,1,1,1,1,1,3,2,0,1,1,1,3,3,1,6,1,10
27544395,3,1,1,0,0,0,2,1,1,0,0,2,3,1,6,1,10
23611153,2,2,2,0,3,1,2,1,1,1,1,3,3,1,6,1,10
16174749,1,1,1,0,0,0,2,0,1,0,0,2,2,2,5,2,6
23907367,7,1,1,3,1,0,1,0,1,1,0,2,2,1,5,4,7
31794029,7,1,2,0,4,0,1,1,1,1,2,2,1,1,4,3,8
24229265,5,1,2,0,0,1,1,1,1,0,1,6,2,2,6,5,7
32258098,2,2,2,0,0,0,1,1,1,1,1,6,3,1,6,2,5
32286884,2,1,1,0,0,0,3,0,0,0,2,2,2,1,2,5,7
28770470,1,2,2,3,1,1,1,0,0,1,1,2,2,1,6,2,10
24245078,5,2,1,0,0,0,1,1,1,1,1,6,4,1,6,3,6
29049940,2,1,1,0,0,0,2,1,1,1,0,2,3,1,6,1,9
18505606,4,2,1,0,0,0,2,1,1,1,1,2,3,1,6,2,6
33058141,3,1,1,0,0,0,3,1,1,0,1,2,2,1,6,2,9
29539608,2,1,1,1,4,6,2,0,0,0,0,1,1,1,4,3,4
22464473,3,1,2,0,0,0,1,1,1,1,1,6,6,1,6,2,9
18803691,4,2,3,3,0,1,1,1,1,1,1,5,3,2,5,5,5
18937698,2,1,3,0,0,0,2,0,1,1,1,5,3,1,6,2,8
33678905,2,2,1,0,0,0,1,1,1,1,1,5,3,1,6,1,10
33751480,3,2,2,0,0,0,1,1,1,1,1,3,3,1,6,1,7
21075837,2,1,2,1,0,3,1,0,1,0,0,1,3,1,6,1,8
26893285,3,1,1,0,0,0,2,0,0,1,2,1,2,2,5,5,6
21083405,3,2,1,0,2,5,1,1,1,1,1,5,4,1,6,2,8
17450282,3,1,1,0,0,0,1,1,1,0,1,3,2,1,6,1,9
21113157,2,1,1,1,4,1,2,1,1,1,1,3,3,1,6,2,8
27028222,2,1,1,0,0,0,2,1,1,1,1,1,5,1,5,2,7
27403553,3,1,1,0,0,0,2,1,1,1,1,4,3,2,6,1,9
19692864,3,1,2,0,0,0,2,1,1,1,1,3,5,3,5,5,4
21535293,3,2,1,0,0,2,1,1,1,0,1,5,2,2,6,5,1
31507922,2,2,2,0,4,6,2,0,1,0,1,1,1,1,5,0,8
23794590,4,1,2,0,0,0,2,1,1,1,1,3,5,1,6,2,9
28726226,9,1,2,0,0,0,1,1,1,2,1,5,2,1,6,2,8
32375105,1,1,2,0,0,0,2,0,1,1,1,2,4,6,4,6,7
32433216,1,1,1,0,0,0,1,1,1,1,2,3,6,6,4,6,4
36115515,1,1,2,0,0,2,2,1,1,1,1,4,5,6,5,6,3
32447948,4,1,1,0,0,6,2,0,0,1,1,3,2,1,5,5,6
32399992,2,1,2,2,0,3,2,0,1,1,1,2,2,1,6,2,6
32764668,2,2,1,0,0,0,1,1,1,1,1,4,3,1,5,1,9
24780190,3,2,1,0,0,0,2,1,1,1,1,2,2,1,6,1,10
18847819,3,1,2,0,0,0,1,0,0,0,1,6,6,8,4,6,6
22776979,1,2,2,0,0,3,0,2,0,0,2,2,1,4,1,6,0
26539297,1,2,2,0,0,0,1,1,1,0,1,6,2,2,5,4,3
22798380,1,1,1,0,0,4,3,1,1,1,1,4,3,5,5,5,3
37896908,3,2,3,0,0,0,1,1,1,1,1,5,3,1,6,1,9
30135091,1,1,2,0,0,0,4,0,1,1,1,1,3,1,3,6,7
26768819,6,1,2,0,0,0,1,1,1,1,1,1,1,1,6,1,10
23114706,9,2,1,4,4,0,1,1,1,4,2,6,2,1,6,1,10
38321650,1,1,1,0,0,0,1,1,1,1,1,3,2,2,5,5,8
34800021,2,1,2,0,0,0,1,1,1,1,1,4,4,1,5,3,5
31547233,8,1,1,0,0,0,2,0,0,0,2,1,1,1,4,1,10
35130533,3,2,1,0,0,0,2,1,1,1,1,2,4,3,5,6,2
39407430,2,2,1,1,0,0,2,1,1,0,1,5,3,1,6,1,9
28068107,4,2,2,0,0,0,1,1,1,0,1,2,2,1,6,1,10
39460266,2,2,1,0,0,0,2,1,3,0,1,6,5,7,3,0,3
31649988,2,1,2,0,0,0,1,1,1,0,0,6,6,5,5,6,3
39594022,2,1,3,0,0,0,1,1,1,1,2,3,3,2,5,6,7
28430458,4,2,2,0,0,0,1,0,1,1,1,5,1,1,6,3,4
32055392,3,2,2,0,0,0,1,2,0,0,1,1,2,1,6,1,7
35756722,2,1,1,0,0,0,3,1,1,1,1,4,3,3,5,5,2
3654471,5,2,1,0,1,0,2,1,1,0,0,2,1,1,6,1,4
35780015,4,1,1,0,4,5,1,0,1,0,1,3,1,2,4,4,7
32373923,1,1,2,1,0,0,1,1,1,0,1,6,4,1,6,3,5
16619398,6,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2,6
36223617,6,2,1,0,0,0,1,0,1,1,1,6,2,1,6,2,8
14541147,3,2,1,0,0,0,1,1,1,1,1,1,1,1,6,1,10
32506263,2,2,1,0,0,0,2,1,1,1,1,6,5,2,6,3,8
40755358,5,1,1,0,0,0,2,1,1,0,1,1,2,2,5,3,4
32568575,4,2,3,0,0,0,1,0,0,2,2,4,2,3,5,6,5
41063372,7,1,2,0,0,0,3,1,1,1,1,1,1,1,6,2,7
36753071,2,2,2,0,4,2,1,0,3,1,1,1,2,1,5,0,10
37275633,1,1,2,0,0,0,1,0,1,1,1,3,6,2,6,5,8
33497573,3,1,3,1,1,4,1,0,1,1,0,5,2,2,5,6,3
41653659,6,1,2,3,4,4,0,0,1,1,1,6,6,3,6,6,5
26610184,2,2,1,0,0,0,1,0,1,1,1,1,3,1,4,0,6
42718777,3,1,1,0,0,0,1,1,1,1,1,6,2,1,6,1,10
30322598,2,1,1,1,0,3,1,1,1,1,1,3,3,1,6,5,5
30332863,2,2,1,0,0,0,2,1,1,1,1,5,4,1,6,2,9
38473350,1,2,2,0,0,0,1,1,1,1,1,2,1,2,5,2,7
38558205,4,1,2,3,0,1,2,0,1,1,2,5,6,7,6,6,4
43834718,1,2,2,0,0,0,2,1,1,0,1,2,1,1,6,2,10
45093801,1,2,2,0,0,0,2,2,1,1,1,5,3,2,6,4,9
28669984,1,1,1,1,0,0,2,1,1,1,1,4,3,1,6,2,9
24224435,2,1,1,0,0,0,1,1,1,1,1,2,2,6,1,6,0
45301734,5,2,1,3,1,0,2,1,1,1,1,1,1,1,6,1,10
45301734,5,2,1,3,1,0,2,1,1,1,1,1,1,1,6,1,10
45301734,5,2,1,3,1,0,2,1,1,1,1,1,1,1,6,1,10
32487246,1,2,1,0,0,0,2,1,1,0,1,2,2,1,4,3,3
45636423,1,1,1,0,0,0,3,0,1,0,1,2,5,7,1,6,5
45692960,1,1,2,0,0,0,2,0,1,0,1,2,6,7,1,6,10
14553358,3,2,1,0,0,0,2,1,1,1,1,2,1,1,6,1,9
46460167,2,1,2,0,0,2,1,1,1,0,1,1,3,1,4,5,10
33204792,2,2,2,0,0,0,2,1,1,1,1,3,3,1,6,1,10
47095128,2,2,2,0,2,4,1,1,1,1,1,2,2,2,4,2,5
47225449,2,1,1,0,0,0,2,1,1,0,0,1,2,2,5,1,3
47322880,2,1,2,0,0,7,2,1,1,1,0,1,2,1,6,2,10
26848627,5,1,2,0,0,0,1,0,1,1,1,4,5,1,6,2,9
34426134,1,1,1,0,0,0,2,0,0,1,1,5,5,6,4,6,3
31226909,2,1,1,0,0,0,1,1,1,1,1,2,3,1,6,2,8
34938814,5,2,1,0,0,0,1,0,1,2,1,2,1,1,6,1,10
39186095,2,1,1,0,0,0,2,1,1,1,1,5,2,1,6,1,10
39608712,1,1,1,0,3,3,2,0,1,1,1,5,6,1,6,3,10
39690715,2,2,3,0,0,0,2,0,0,0,0,1,3,1,6,1,6
49565449,2,1,1,0,0,0,2,1,1,1,1,4,3,1,6,1,8
44723830,2,1,1,0,0,2,1,1,1,1,1,2,2,2,4,5,4
50324716,1,2,2,0,0,0,1,1,1,1,1,3,2,2,4,6,9
40826130,1,1,1,0,0,0,1,0,1,1,1,1,3,1,1,6,7
50715187,2,2,1,1,0,0,1,1,1,0,1,4,1,3,5,5,7
29500398,6,2,2,0,0,0,1,1,1,5,1,1,1,1,4,4,8
50711626,1,1,1,0,0,0,1,0,1,1,1,5,4,1,6,2,8
38661467,6,1,2,0,0,0,1,1,1,1,1,4,3,2,6,5,8
43717311,2,1,3,0,0,0,2,1,1,1,1,5,6,1,6,1,10
52461111,1,1,1,0,0,0,2,1,1,0,1,1,3,4,2,6,8
44237633,2,2,1,0,0,0,1,1,1,0,1,4,4,1,6,3,6
44302949,4,1,1,0,0,0,4,1,1,1,1,1,1,2,5,3,1
39728965,3,2,1,0,0,0,2,1,1,1,1,1,3,1,5,1,9
49596556,7,2,2,0,0,0,2,1,1,0,1,1,1,2,4,3,2
39743966,2,2,2,0,0,0,1,0,1,0,1,3,2,1,6,2,9
53088191,1,1,1,0,0,0,2,0,1,1,1,3,2,7,1,6,2
49625994,1,1,1,0,0,0,2,0,1,1,1,3,4,2,5,6,7
53284727,9,2,3,0,0,0,1,1,1,2,1,5,1,3,6,6,1
49886559,2,2,1,0,0,0,1,1,1,1,1,2,1,2,4,5,9
40372296,1,1,2,0,0,0,2,1,1,1,1,1,4,5,4,6,8
53856088,2,1,1,1,2,1,1,1,1,1,1,2,3,2,5,2,8
45908625,4,2,1,0,0,0,1,1,1,2,2,1,1,1,5,2,4
53892212,3,1,2,0,4,1,3,1,1,1,1,5,6,2,6,6,8
53892212,3,1,2,0,4,1,3,1,1,1,1,5,6,2,6,6,8
54090542,1,1,1,0,0,0,2,1,1,0,1,3,3,5,5,6,4
37061037,9,1,2,0,0,0,1,1,1,2,1,5,2,1,6,1,8
46554448,2,1,1,0,1,0,1,1,1,1,1,5,6,3,4,6,4
50957412,2,2,1,0,0,0,1,2,1,1,1,5,3,2,5,5,6
41901531,6,2,2,0,0,0,1,1,1,1,1,2,6,1,6,2,10
41901531,6,2,2,0,0,0,1,1,1,1,1,2,6,1,6,2,10
42073168,10,1,1,0,3,0,2,1,1,0,1,6,6,1,6,1,8
21082949,2,1,2,0,0,0,2,0,1,1,1,2,3,2,6,2,4
55366227,2,1,2,0,0,0,2,1,1,1,1,1,5,1,6,1,10
34240186,3,2,1,0,0,0,2,1,1,1,1,2,2,2,4,6,3
43644046,3,1,2,0,0,0,1,1,1,1,1,1,2,1,5,1,10
34653483,1,1,2,0,0,0,2,0,1,1,1,3,3,2,5,4,8
56313988,2,1,3,1,1,0,2,0,1,0,0,0,2,1,4,6,1
56379215,2,2,1,0,1,2,1,0,0,1,0,1,1,1,6,1,10
11108576,4,1,2,0,0,0,1,1,0,0,2,3,2,1,5,5,8
19927637,1,2,2,1,0,2,2,1,1,1,1,3,2,7,1,6,0
56778901,3,1,3,0,1,3,1,1,1,0,1,2,6,2,4,6,7
45395726,1,1,2,0,0,0,2,1,1,1,1,2,4,1,6,1,9
57383503,3,1,2,0,4,0,3,1,1,1,1,1,3,1,6,1,9
40499125,2,1,1,0,0,0,2,0,1,0,0,0,1,1,4,5,9
37094332,4,2,1,0,0,0,2,1,1,1,1,3,2,1,6,1,10
41518359,2,1,2,0,0,0,1,1,1,1,1,6,5,3,6,4,6
50917405,1,1,1,0,0,0,3,1,1,0,1,1,4,4,1,0,10
58441336,5,2,2,0,0,1,2,1,1,1,1,3,2,7,1,6,0
41813718,3,2,2,0,4,1,1,0,1,1,1,6,6,2,6,6,7
20890047,2,1,1,1,0,3,2,1,1,1,1,2,5,1,6,1,9
55096459,5,1,2,0,0,0,2,1,1,1,1,2,1,1,6,3,9
47802346,1,1,1,0,0,0,2,1,1,1,1,3,3,2,4,5,7
55256046,1,2,2,0,0,0,2,1,1,1,0,1,4,2,1,5,0
59244813,2,1,2,0,0,0,1,1,1,1,1,2,5,1,6,1,10
55488470,1,1,2,0,1,0,2,1,1,0,1,1,5,4,1,6,4
48395948,2,1,1,0,0,0,3,1,1,1,1,2,2,3,5,2,5
43691431,4,2,1,0,0,0,1,0,1,1,2,3,2,7,1,6,0
56255398,1,1,1,0,0,0,2,0,1,1,1,4,6,1,1,6,4
52601146,4,1,1,0,0,0,2,0,1,1,1,2,4,1,6,2,10
35553285,2,1,2,0,0,0,1,1,1,0,1,1,3,1,6,1,7
35663414,2,1,2,0,0,0,2,0,1,1,1,1,3,2,4,6,1
53121624,2,2,2,0,0,0,1,0,1,0,1,3,4,2,5,6,7
56881740,1,1,1,1,0,0,0,0,0,0,0,2,2,2,1,6,3
61490769,3,1,2,0,0,5,2,1,1,0,1,4,0,1,6,2,10
57145963,4,2,2,2,0,0,1,1,1,1,1,1,2,1,6,2,10
45471502,1,2,2,0,0,0,2,0,1,0,0,3,2,1,6,1,5
53618268,3,2,1,0,0,0,1,1,1,1,1,2,0,3,5,5,2
62485535,2,1,3,0,0,3,2,1,1,1,1,3,5,1,5,2,5
50648295,2,1,1,0,0,0,1,0,1,1,1,3,2,1,6,1,7
36895023,1,1,2,0,0,0,1,0,1,1,1,4,3,3,4,6,9
54904838,1,1,1,0,0,0,2,0,1,1,1,2,3,5,4,6,1
10312697,4,2,1,3,1,0,1,1,1,1,1,5,3,1,6,3,9
51357219,1,2,1,0,0,0,2,2,1,0,1,3,5,7,4,6,2
47876380,2,1,1,0,0,5,1,0,0,1,1,2,4,6,5,6,1
34302732,2,1,1,0,0,0,2,1,1,1,0,1,3,7,2,6,9
51779724,8,1,2,0,0,0,1,0,0,1,2,1,1,1,2,4,2
64081255,2,1,2,0,0,0,1,1,1,1,1,2,3,5,1,6,0
59688222,2,2,3,0,0,0,3,1,2,0,0,2,2,3,3,6,8
48328439,0,1,2,0,0,0,4,1,1,0,1,1,3,7,1,6,0
59765477,1,2,1,0,2,0,2,0,1,1,1,1,1,1,6,1,10
19443480,1,2,2,0,0,0,2,1,1,1,1,3,2,1,6,2,8
56006474,1,2,2,1,0,1,4,1,1,1,1,2,2,1,5,2,9
49234890,5,1,2,0,1,7,4,1,1,0,1,5,3,1,6,2,10
49270134,3,2,1,1,0,0,2,0,1,0,1,1,1,1,5,2,8
27756392,4,2,1,0,0,0,1,1,1,2,2,2,1,1,6,0,9
60720740,3,2,1,0,0,0,2,0,1,0,1,1,1,1,6,1,10
52828216,2,1,2,0,4,5,2,1,3,0,1,2,6,2,5,6,7
52828216,2,1,2,0,4,5,2,1,3,0,1,2,6,1,6,2,8
65330985,11,1,2,0,0,0,1,1,1,1,1,2,1,1,6,1,10
61257689,1,1,2,0,0,2,3,1,1,1,1,1,5,3,3,6,2
61496754,0,1,1,0,0,0,2,0,1,0,1,1,1,1,6,1,10
65703665,1,1,2,1,0,0,2,0,1,1,0,2,2,5,1,6,6
57370583,1,1,2,0,0,0,1,0,1,0,1,2,3,4,1,6,5
62092962,1,1,1,0,0,0,2,0,1,0,1,1,3,1,1,6,3
66477594,4,2,1,0,1,0,1,0,1,2,1,2,1,1,6,2,10
66681090,6,1,2,0,4,3,1,1,1,1,1,6,6,1,6,4,10
46845692,2,1,2,0,0,0,2,1,0,0,1,4,3,1,6,1,10
66840667,7,1,2,0,4,0,1,1,1,1,1,2,2,1,6,1,10
33437105,6,1,2,0,0,0,2,2,0,0,0,1,1,3,4,6,5
51021777,1,2,2,0,1,3,2,0,1,1,1,2,1,1,6,2,9
67162421,1,2,1,0,0,2,2,1,1,1,1,3,4,1,4,4,10
67220842,6,1,3,1,4,5,2,1,1,1,1,1,1,1,6,1,10
54903271,2,1,2,0,0,0,2,0,1,1,1,5,6,2,6,5,6
63155956,2,1,1,3,0,0,1,0,1,0,0,1,4,1,6,1,9
55129682,1,2,2,0,0,0,1,1,1,0,1,1,3,1,6,1,9
59135808,1,2,1,0,0,2,2,1,1,1,1,5,3,1,1,6,7
59117538,1,1,2,0,0,0,2,0,1,1,1,3,4,2,5,6,7
63673856,5,1,1,0,0,0,1,0,0,0,1,4,1,1,6,5,10
59250241,5,1,1,0,0,0,1,1,1,1,1,4,3,1,6,3,8
51794277,3,1,2,0,0,0,1,1,1,1,1,2,3,1,5,5,9
55434836,1,2,1,0,0,0,2,0,1,1,1,1,3,1,6,1,10
68249892,2,1,1,0,0,0,1,0,1,1,1,2,2,1,6,5,7
48791750,2,2,3,0,0,0,1,1,1,0,2,3,3,1,5,6,4
68987060,2,1,1,0,0,0,1,1,2,1,1,4,3,1,6,5,7
65051317,0,1,2,0,0,0,2,0,1,0,0,3,3,5,2,6,6
56569387,1,1,2,0,0,2,2,0,1,1,1,1,3,1,6,3,9
70570774,3,1,1,0,0,0,4,1,1,1,1,1,1,1,6,1,10
57633137,5,1,2,0,0,0,1,0,1,1,1,1,1,1,6,1,10
70611625,1,2,1,0,0,0,2,1,1,1,1,2,4,3,2,6,6
66211388,1,1,2,0,0,0,1,1,1,1,1,4,5,1,6,2,7
70839161,2,2,3,0,0,3,2,2,0,1,0,4,4,5,4,6,3
66461551,2,2,3,0,0,0,2,1,1,1,1,4,5,1,6,2,10
58239218,2,1,1,1,1,2,5,0,1,0,1,2,2,5,5,6,2
66685283,5,1,2,0,0,0,2,0,0,1,1,2,2,1,5,5,9
54765089,4,2,1,0,0,0,1,1,2,1,1,6,6,4,4,6,3
71728795,0,1,1,0,0,0,2,0,1,1,1,1,5,1,4,5,10
71857742,0,1,1,0,0,0,2,0,1,0,0,1,2,1,6,1,10
33929021,4,2,1,0,0,0,2,2,2,0,0,6,2,7,6,6,1
63501467,2,1,1,0,0,0,4,0,1,1,1,1,1,1,4,0,3
67639523,3,2,1,0,0,0,1,1,1,1,1,5,6,1,6,2,9
63645196,4,2,1,0,1,2,1,1,1,1,1,2,3,1,5,2,0
68132912,1,1,1,0,1,1,2,1,1,1,1,4,3,4,5,6,3
73053426,2,1,1,0,0,0,1,0,0,0,1,1,6,1,6,2,7
72898879,1,2,3,0,0,3,1,0,2,0,1,2,3,2,2,6,1
73084353,2,2,3,4,0,0,2,1,1,0,1,1,1,1,1,6,0
73426787,3,1,1,3,0,4,1,2,1,1,1,4,4,1,6,2,6
68776265,1,2,1,0,0,0,1,1,1,0,1,2,2,1,6,1,9
68835049,2,2,2,0,0,0,1,1,1,1,1,2,1,2,4,6,6
64789301,10,1,1,0,0,0,1,1,0,1,1,1,2,1,6,1,1
65313438,2,1,1,0,0,0,2,1,2,1,1,3,5,6,4,6,3
50209838,2,1,2,0,0,0,2,1,1,1,1,5,5,2,6,4,2
75792687,3,2,1,0,0,0,1,1,1,1,1,2,2,1,6,1,10
70606289,1,1,2,0,0,0,2,1,1,0,1,3,3,3,5,6,5
76101134,4,1,1,3,4,1,1,1,1,1,1,1,1,1,4,2,8
76115226,2,1,3,0,0,0,2,0,1,0,0,2,6,1,6,1,10
54136917,1,1,3,1,2,2,2,0,1,1,0,1,2,3,4,4,3
71277788,2,1,1,0,0,0,3,0,1,0,1,5,4,1,6,1,9
71392656,1,1,2,0,0,2,1,0,1,0,0,1,6,1,6,2,10
77218423,3,2,2,0,0,0,2,1,1,1,1,2,2,3,5,6,1
77085673,2,1,1,3,4,0,1,1,1,0,1,4,5,1,6,3,3
59033015,2,1,2,0,0,1,1,1,1,1,1,3,5,1,5,2,7
77839170,3,1,2,0,0,0,2,1,1,1,1,3,4,1,6,3,9
67889581,2,1,2,1,0,2,1,1,1,1,1,2,2,1,6,1,10
72882062,1,1,2,0,0,0,2,1,1,1,1,2,4,1,6,1,10
78505025,2,1,1,0,4,1,2,1,1,1,1,1,5,1,6,2,6
48253584,0,1,1,0,0,2,3,1,1,1,1,5,3,5,5,6,7
23423894,1,1,2,1,0,2,2,0,1,0,0,2,3,3,2,6,8
79138097,4,2,2,0,0,0,1,0,1,0,2,1,1,1,6,2,8
64429357,7,2,2,3,4,7,2,1,1,1,1,3,5,7,5,6,1
79744066,9,2,1,0,4,2,1,2,1,1,1,6,6,1,6,5,9
79744066,9,2,1,0,4,2,1,2,1,1,1,6,6,3,6,6,10
80591012,1,2,2,0,0,0,1,0,2,0,0,1,1,1,2,0,0
75147939,2,1,3,1,3,4,1,1,1,0,1,3,4,1,6,1,10
80808596,0,1,1,0,0,0,2,0,2,0,1,1,5,6,1,6,2
75299182,2,1,3,0,4,4,2,1,1,0,1,2,3,1,6,1,10
75020310,5,2,2,0,0,0,4,1,1,1,1,5,2,1,6,2,10
75321634,3,1,3,0,0,0,2,0,1,0,1,4,2,1,6,1,9
81242441,3,2,1,0,0,0,1,1,1,0,1,3,2,1,6,2,9
81475806,3,2,2,0,0,0,3,0,1,1,1,3,1,1,6,2,9
81475806,3,2,2,0,0,0,3,0,1,1,1,3,1,1,6,2,9
54154738,4,1,1,0,0,0,2,1,1,1,1,1,4,1,6,1,9
76365796,2,2,1,0,0,0,1,0,2,1,1,1,2,6,1,6,2
81869940,2,2,3,3,0,4,2,0,1,0,0,1,1,1,4,0,5
71549817,1,1,1,0,0,0,2,0,1,0,1,1,2,1,6,1,10
77003958,0,2,1,0,0,0,3,0,1,1,1,1,1,2,3,6,0
82745710,3,2,2,0,0,0,1,1,1,2,1,1,1,1,6,2,8
83131285,1,2,1,0,0,0,1,1,1,0,1,1,1,1,5,2,9
72115739,8,2,2,0,0,0,2,1,1,1,1,2,2,1,6,1,8
72115739,8,2,2,0,0,0,2,1,1,1,1,2,2,1,6,1,9
77607113,2,2,2,0,0,0,1,1,1,1,1,2,1,4,3,6,3
83422139,2,2,3,0,0,0,2,1,1,0,1,3,1,1,5,4,7
83630185,2,1,1,0,0,0,3,1,1,0,1,2,4,1,6,2,10
78204551,2,1,1,0,0,0,2,0,1,0,1,2,1,1,6,1,6
63967887,1,1,2,1,0,0,1,0,1,1,1,5,3,2,6,3,9
83982297,1,1,1,0,0,0,2,1,1,0,1,2,5,2,5,2,8
78824369,1,2,1,1,0,1,1,1,1,1,1,3,6,8,1,6,0
84387424,1,2,2,3,3,7,1,1,1,0,1,6,2,1,6,3,8
64434252,1,2,1,0,0,0,2,1,1,1,1,6,1,1,6,1,10
84478380,1,2,1,0,0,0,2,0,1,1,1,2,1,1,1,6,2
79689735,1,1,2,0,0,0,1,1,1,1,1,2,2,1,4,4,7
80360692,1,1,3,0,0,0,3,1,1,0,1,2,6,6,4,6,8
80387819,2,1,2,0,4,4,1,1,1,1,1,2,4,2,5,6,4
61266280,1,1,2,0,0,0,2,0,1,0,1,1,3,3,4,6,3
86006984,7,2,2,0,0,0,1,0,0,1,0,2,1,1,5,3,9
81215306,3,1,3,0,0,0,5,0,1,1,1,2,2,1,6,1,10
86003086,2,2,1,3,4,5,1,1,2,0,1,6,2,2,6,6,4
75687313,1,1,2,0,0,0,2,0,1,1,1,3,2,4,3,6,6
86449302,2,1,3,0,0,2,2,0,0,0,0,2,5,1,4,6,7
58153744,1,1,2,0,4,2,2,1,1,1,1,2,5,7,3,6,0
66513494,2,1,1,0,0,0,2,0,1,0,1,1,2,4,1,6,0
86674967,1,2,2,0,0,0,1,1,1,1,1,5,2,1,6,1,10
76351507,1,1,1,0,0,0,2,0,0,0,0,1,2,3,1,6,0
76774449,1,1,2,0,0,0,0,0,0,0,0,1,2,5,2,2,0
76816838,1,1,2,0,4,1,2,1,1,1,1,2,3,7,1,6,4
63861117,1,1,1,0,0,0,1,0,0,1,1,2,3,4,2,6,4
78811034,1,2,2,0,4,5,1,1,1,0,1,5,4,1,6,2,7
21591515,2,1,1,0,0,0,2,0,1,1,1,3,2,2,5,6,4
68985891,1,1,2,1,1,1,2,0,1,0,1,2,6,5,3,6,5
84726142,3,2,3,0,0,0,1,2,1,0,1,6,3,7,4,6,2
74384744,2,2,2,0,0,0,1,0,0,0,0,2,0,3,1,3,0
65235027,10,1,2,0,0,0,1,1,1,1,1,6,4,1,6,2,5
74620688,2,2,1,0,0,0,1,1,1,0,1,2,3,1,6,1,10
85904571,2,1,1,0,0,0,4,0,0,0,1,1,2,1,5,0,9
91599876,2,1,1,0,0,5,1,1,1,1,1,2,5,2,5,6,7
91624502,1,1,2,0,0,0,2,1,0,0,1,1,3,6,1,6,0
61969731,2,2,1,0,0,0,3,0,1,0,0,2,1,2,3,5,2
91694739,7,1,2,0,0,0,2,1,1,1,1,2,3,1,6,1,9
91778538,2,1,1,0,0,0,2,1,1,0,1,1,5,1,6,2,5
81599123,2,1,2,0,0,2,2,0,1,1,1,3,5,1,6,1,9
82288491,0,2,2,0,0,0,2,0,1,0,1,1,2,6,1,6,0
82828677,1,1,2,0,0,0,2,1,1,1,0,2,1,4,1,6,0
83513477,1,1,2,0,0,0,2,0,1,1,1,2,3,2,1,6,7
94291345,1,1,1,0,0,1,2,1,1,1,1,2,3,5,4,6,3
94409787,1,1,3,0,0,0,2,0,1,1,1,1,3,2,1,6,6
89062751,1,1,1,0,0,0,3,0,1,0,1,1,6,5,1,5,0
94479910,1,2,3,1,0,3,2,1,1,1,1,2,2,4,3,6,3
79057013,3,1,3,1,1,0,2,1,1,0,1,6,3,2,2,6,5
56071082,1,1,2,0,1,1,2,0,1,1,1,6,6,6,4,6,4
94814301,1,1,1,0,0,0,4,0,0,1,0,2,3,5,1,6,3
94929203,1,1,3,0,0,2,2,1,0,0,1,2,2,2,3,6,7
84909793,1,1,3,0,0,0,2,1,1,1,1,2,2,1,1,6,9
69298034,1,1,1,0,0,0,2,1,1,1,1,3,1,7,1,6,0
35231902,2,1,2,0,4,3,2,1,1,1,1,2,5,1,6,1,7
52785968,1,2,3,0,0,0,1,1,1,1,1,6,6,6,6,6,1
85672245,2,1,3,0,4,0,2,1,1,0,1,3,6,5,4,6,4
91534212,3,2,2,0,0,0,2,1,1,0,1,1,3,1,6,2,9
96184252,2,2,2,0,0,0,2,1,1,1,0,1,1,1,5,1,4
96493934,1,1,2,0,0,2,1,1,1,1,1,3,4,1,4,5,8
86846635,1,1,2,0,0,0,2,0,1,1,0,1,2,6,2,6,0
76582254,1,1,3,0,0,0,2,1,1,1,1,2,5,2,2,6,8
97087421,1,2,3,0,0,0,2,1,1,0,1,1,2,4,2,0,2
76974233,2,1,3,0,0,0,2,0,1,1,1,2,2,1,6,1,10
67214472,3,2,1,0,1,4,3,1,1,1,1,2,3,1,6,1,10
93281255,2,1,2,0,0,0,1,1,1,1,1,3,4,2,6,4,6
72231334,1,1,2,0,0,0,2,1,1,1,1,2,2,7,1,6,0
97987419,1,2,2,0,0,0,2,0,1,0,1,1,3,2,1,6,5
30584703,1,2,2,0,0,1,1,1,1,0,1,1,1,1,5,3,8
94236527,2,2,1,0,0,0,2,1,1,1,1,1,0,5,1,0,3
