Region,Zone,Type,Year,Season,Month,Day,Hour,Latitude,Longitude,Altitude,t2m,ws,wd,tp,blh,ssr,CVD60,no2,o3,so2,co,pm10,pm2.5
South East,West Midlands Urban Area,Traffic Urban,1983,Winter,9,23,10,53.1209063421374,-0.640011566576406,-94.5991362853931,285.276519289383,4.5821396125494,156.020549113006,-0.0001058196081133,519.543020218683,2912793.59945102,0.242302962304895,76.3737355127261,17.7331560767543,13.7752349110989,1.44292288540705,36.4704077030561,18.641013762208
South East,Yorkshire & Humberside,Traffic Urban,1985,Spring,7,16,2,53.551512270808,-0.867027244366556,42.9501057256996,286.710327349673,1.09299111498666,312.559954398762,0.0008632779749035,203.538737613753,4590028.67386052,0.177516945889828,76.3986263599478,17.7107051938753,13.7852917321639,1.44101847177191,36.4550028319732,18.6434046597148
West Midlands,Coventry/Bedworth,Traffic Urban,1988,Spring,5,26,9,52.2706198074603,-1.46575140539564,254.557112571824,282.451218551129,0.929643764412918,268.90214518503,0.0018167039401085,571.913279273777,1585388.2148203,0.169686345444374,189.525004766191,18.5746995719179,16.2330857949051,1.23620796914043,36.5034891310434,18.6365319687034
Greater London Authority,Greater Manchester Urban Area,Background Urban,2000,Winter,5,10,5,50.9811293981343,-2.03245352500762,66.4269439085376,283.038827443955,1.8334755689708,42.4332135248438,0.0015801441417909,-42.3849141486558,104358.040663483,0.158375757885918,35.0119909458418,7.36813504797632,7.07347385003569,0.140962408851784,9.79240098929121,18.0534405555604
Greater London Authority,Greater London Urban Area,Traffic Urban,1987,Winter,6,26,3,51.7847932256408,-3.2115695520342,34.7661786597167,289.030072400574,4.21606485428968,245.300350377811,0.0009496107161277,395.621325889817,1349060.19233292,0.120531431017296,76.3230366469042,17.74213392567,13.8090349738001,1.44173648628798,36.4788299431189,18.6419609552589
South East,West Midlands,Background Urban,1994,Summer,1,14,0,51.7871328333911,0.734728712949316,261.882520089475,279.081935086798,8.73017352680964,246.525877411897,0.0063133858580647,1050.22526101977,-2877944.02106398,0.233840078384092,76.2938154432176,17.7410410461507,13.8239628511676,1.44261945001721,36.4941376959952,18.6415765226774
North West,North West & Merseyside,Background Urban,1997,Fall,10,5,9,52.5163384095448,-1.17083841074421,-113.630086705083,284.997647548379,4.64593961546701,252.36029567603,-0.001093477829821,687.301030790224,1095530.90607618,0.182319898052998,76.4601135541192,17.6920349488442,13.8037083361136,1.4425626337592,36.45857227458,18.6357129980062
North West,Eastern,Traffic Urban,1987,Fall,11,11,9,51.5641763926091,-1.63417750092016,118.57157829581,282.071278470528,8.53650394278221,254.883109873548,0.0009708075956659,706.840996701942,138416.18538836,0.233533167371192,76.6074330938404,17.7488640623985,13.8021660177204,1.44254693138213,36.4763424878607,18.6396818375723
Greater London Authority,Kingston upon Hull,Traffic Urban,1993,Fall,9,28,4,52.2619916240838,0.0990299696037764,-19.060027945863,287.417800093354,2.83048824038055,231.60233158934,4.21692184022583e-05,133.983067154489,17.4318147462125,0.14289463887589,220.38472743675,21.3588065693122,18.8238696123964,0.942356882264497,35.2573392213679,18.6398062597271
West Midlands,Coventry/Bedworth,Background Rural,1987,Winter,2,18,1,54.3625062408284,-0.61141020899455,-93.8251355252519,276.21817322599,4.62546460445968,114.858584552778,9.50351074678005e-05,271.164061050753,1042114.1073727,0.205810085193339,-347.062352774573,18.610409840941,13.4811293525465,1.80445260000795,64.3064923221353,18.5943839411148
West Midlands,Eastern,Background Urban,1998,Winter,11,26,16,53.487677951257,-0.795443876754261,64.4162370972766,282.764121358142,9.54762491034552,284.495553113242,-0.0009118778459637,1002.76200325906,2665559.53078537,0.211134152426939,55.9292450048126,52.4562454931717,11.7162141552183,0.329149597985329,12.5633765432524,18.6404713104261
South East,Greater London Urban Area,Background Urban,1983,Winter,9,12,16,54.3486840354222,0.125856953612798,75.8136468633333,292.025854320321,7.07212322743519,307.783785439435,0.0010931037161521,740.700139788949,2894790.74431415,0.222966940458329,76.3372581394652,17.752626123511,13.8086842418264,1.45213909278793,36.4658050052614,18.6440447554816
South West,Greater London Urban Area,Background Urban,2000,Summer,8,13,23,52.7476250147686,0.587672267643589,32.0729354305341,292.015082018763,5.16394381367376,163.01637562624,-6.02483528920903e-05,555.852252046456,8862438.80436727,0.122644937361133,58.2437579583578,31.5947402496528,3.69900276231972,0.432043041833698,25.0372343043765,18.6428017897355
South West,Greater London Urban Area,Traffic Urban,1999,Spring,4,28,19,50.0274722684977,-1.28727875020868,-117.891318262302,283.810732638445,8.38737756119007,49.6833110017616,0.0011299013890151,862.882204911837,4539268.17887485,0.137038225618675,63.2799314092863,8.84073539001945,7.64748488160995,0.213247219929076,32.8993749021891,18.6395319252202
East of England,Liverpool Urban Area,Traffic Urban,1981,Summer,7,12,7,53.1746920319046,-2.82148620386955,111.985033835107,282.781228457549,4.53899689906516,153.380002519834,0.0006368666684858,586.773944760018,115484.537741074,0.115167304525231,76.2567326667122,17.7456801074993,13.8026897528985,1.44054393597596,36.4971672042266,18.6443156830939
West Midlands,South East,Background Urban,1987,Spring,1,27,17,53.2616939143274,-1.98441955000899,-0.258580030360328,272.093475091827,1.76889143953918,127.046286091216,-0.0007478053960117,-201.959191938884,2259302.34141302,0.169501261154742,76.3667552304921,17.7623142516194,13.8105108756122,1.44221539374312,36.4892580872352,18.6380459107466
South West,Greater Manchester Urban Area,Industrial Urban,1996,Winter,8,12,20,51.3493653906056,-1.59245306631993,68.0744479722588,288.470831190003,4.33349960650556,333.639465068885,-1.3799956846905,604.672469243386,6016152501.36608,0.202198737129671,467697.015340141,26.4988833919753,170379.731971003,1.31740473764924,38.3790404806588,18.6230721882309
Yorkshire and The Humber,Greater Manchester Urban Area,Background Urban,1985,Fall,6,9,16,52.5467683145557,0.469382652002448,206.278177568166,289.772429962873,9.19609202368141,275.601008555387,0.0004787929499058,1005.05456273972,2328711.27505511,0.180268196633287,76.3214076410245,17.7436871093591,13.8141499062059,1.4417884078753,36.4714426583893,18.6376401401289
Yorkshire and The Humber,Greater London Urban Area,Traffic Urban,1984,Fall,12,4,9,52.4815564713452,1.41053739401594,14.9964610760563,278.898626206154,0.969328191510442,200.608705200559,-0.0137283975353949,222.027807305652,769834.875966062,0.21722020046977,89.3131187611251,17.7366467123263,4.44945996527163,1.83647943889715,36.4846312345578,18.6403717762981
Yorkshire and The Humber,Tyneside,Background Urban,1984,Spring,3,28,18,52.3504977681812,0.11991605629837,173.056736615081,277.432164298419,4.64679048503276,298.037130409531,0.0020406504256565,321.062565406188,-343944.113386495,0.267453484549354,76.301162484558,17.7687463894665,13.8273745088864,1.44144618795349,36.4646635407714,18.6390754346143
Greater London Authority,Greater London Urban Area,Background Rural,2000,Spring,4,31,17,53.2692042555397,-2.95557387499902,-51.5597638525184,281.330898272452,1.48144120312134,119.681710454492,0.001282619672164,1362.73507086275,6036781.15091869,0.122892462303526,88.2621597340026,37.8836465176581,23.0148392396549,1.39244971726453,35.6293321277297,19.0684931050751
East Midlands,South East,Background Urban,1989,Fall,7,18,12,51.8024262785631,-2.79561870455901,81.8251992015626,294.901686595485,0.994090758823526,316.68518466972,-0.0012181214562579,954.988426561086,9045904.05391012,0.173138503199389,76.3637749970801,17.7227425412711,13.8083907833792,1.44229269536848,36.4926111255242,18.6468814854868
South West,Nottingham Urban Area,Traffic Urban,1993,Summer,9,4,17,51.8384694763688,-1.56094767248944,79.9744959218857,288.456933380933,2.67095459618366,23.7072856072653,-0.0003137298162386,1593.11431531125,3758286.17825977,0.140175578342708,67.7269521270609,-6.73686493416419,17.9832575679918,1.17256498056883,41.5505390587031,18.6465006830444
Greater London Authority,Bournemouth Urban Area,Background Urban,1989,Winter,12,1,16,53.0868405513175,-2.27338601788763,29.9076126529209,278.544693217824,3.44694363940248,49.0535068455341,-0.0007252683642185,281.547954032702,1003800.42607278,0.222784806649243,76.3157223484196,17.7471439986113,13.7903613311562,1.4401004199004,36.5134138148736,18.6490291351178
Greater London Authority,Nottingham Urban Area,Traffic Urban,1989,Fall,1,2,3,53.6931988316242,-1.04639213096783,97.6676668151849,274.920786861083,2.15527924828578,146.2514376048,-0.0001338285392622,-203.593925394041,216352.615691946,0.180501400257582,66.3155441378531,19.5972167774254,17.9832578838707,1.17256491346943,41.5505373910522,18.6476319335743
Greater London Authority,Bristol Urban Area,Industrial Suburban,1986,Summer,12,24,2,51.9910041362133,-1.64285130851782,94.405070000218,277.636150178768,5.11302414815373,269.332866314292,0.0047080558872803,422.852620647125,-1413915.61928181,0.104879881127742,108.952848934222,19.5393238870017,14.9250010795466,0.869448245847064,32.8021854808008,18.1764491066176
East Midlands,Greater Manchester Urban Area,Background Urban,1984,Spring,6,17,6,52.0620049068324,-0.776582921891941,224.924160547059,285.649694537537,1.85340657142159,316.218279485551,0.0021930289120757,25.9426326047221,92043.8456526877,0.157486935726143,76.3759609267309,17.7439869437324,13.805312140868,1.44068125265264,36.4791718208434,18.6431997257568
Greater London Authority,Greater Manchester Urban Area,Traffic Urban,1999,Fall,9,31,13,51.2207166716241,-1.13354576723219,80.6598602642521,293.180002188921,11.282444928456,275.135843834218,-0.0010786215646965,1446.09695945749,6279552.62569207,0.0965993009256976,56.6673126927938,34.5400580241624,56.6697860364986,1.26586854187606,30.569886572793,22.6447771261429
Greater London Authority,Liverpool Urban Area,Industrial Urban,1995,Fall,8,13,10,54.5741204217027,-1.37704674846006,130.537397307762,288.968651675986,3.69764384367119,335.777391448101,-4.22234554254918e-05,1136.37726989661,3246913.54864641,0.138504834744467,76.3488218813274,17.7231907966529,13.8224883766922,1.32464134789156,38.7858366809449,18.6399918095949
North West,Greater Manchester Urban Area,Background Urban,1990,Spring,4,4,21,54.0742955329973,-2.53694112781526,90.3891912952749,280.7389143673,3.54893045851592,305.490160156123,0.0008013901150077,672.982374517709,6229900.25280492,0.177868945667054,51.346017540221,17.7371027473922,13.8155169419414,1.44097807413102,36.477874417393,18.6449225728668
Yorkshire and The Humber,Yorkshire & Humberside,Background Urban,1992,Winter,4,18,0,52.0436654931306,-1.85556277904005,176.336698253362,277.157454835327,5.18185362755733,278.676749787819,0.0012122930290694,416.706940963032,5011219.85956083,0.256605064633922,76.2754726702894,17.7147530876227,13.8061032136495,1.44169274421872,36.497852947491,18.6414146150297
North West,Eastern,Traffic Urban,1999,Winter,1,20,11,52.8357034626438,-0.192877392199239,204.669678826091,270.971272103634,-10.6257832725282,188.506424085228,0.0009183322580936,-757.331577071275,-429678.798881662,0.275523787768234,-225.30863809521,17.7753769796839,13.7997043604248,1.33759256075027,35.267597853874,18.645150043282
North East,East Midlands,Traffic Urban,1990,Fall,2,7,10,52.6154714352114,-0.649575791950835,-13.3676399878232,282.522521526505,9.7896573109872,191.096516826473,0.0036890804515648,440.664251232066,-264656.575760827,0.167860748840612,76.2826388835988,17.7364455125528,13.8147419694836,1.44211334109779,36.455954042881,18.6459706941551
East of England,Greater London Urban Area,Background Rural,1986,Summer,11,22,23,53.2215674432741,0.273156973682508,83.5625153174964,281.357706235706,9.5085321528672,246.631972808452,-0.0016641842292952,645.49513985804,6623129.87682048,0.220392974748841,83.498029051879,24.3007453279352,22.427119645212,1.2735070493885,35.629332816337,18.6374864584238
North West,East Midlands,Background Rural,1985,Summer,4,18,3,55.1166537919816,-1.48407012052084,172.179980411253,274.510984099022,0.102967419901646,127.040017930516,0.0012755480229454,-52.3222692384194,-189219.175844641,0.270065198814811,76.2756949692132,31.7242052564764,13.8063084174502,1.44246371186583,36.4796543569345,18.6370835753736
South East,South West,Background Urban,1981,Summer,10,27,23,52.011991268871,-1.41763847949833,123.271321815419,278.721234118313,4.63304861138757,275.036939707342,0.0001225547727927,361.009546364765,1932353.57612141,0.112433935748368,76.3721862673925,17.7406223471958,13.8078132708338,1.44335171826062,36.4638142890935,18.634768751298
West Midlands,Eastern,Background Urban,1999,Fall,11,5,3,51.3618495947214,-0.313272879614573,13.9568638804412,280.346012146697,6.68502594627922,208.888478756931,0.0001423791052379,585.986807313776,827754.72101363,0.112565683699089,62.0835776187815,21.2209167493635,22.5571514308594,1.33963978007617,12.8472318758537,18.6477891540818
East of England,Greater Manchester Urban Area,Background Urban,1983,Fall,1,9,19,52.4548090815974,-0.948180722624452,120.262777574067,277.036102893368,4.9559070064075,245.752902423161,-0.0009376425131991,1048.46787352883,2342520.69598865,0.165747374334544,76.2795841017978,17.7499624950936,13.8110529704215,1.44171242725878,36.5040574830682,18.6401500617794
Greater London Authority,Eastern,Traffic Urban,1995,Spring,6,3,14,50.4329384349987,-1.88045438732611,-33.2408554520393,283.893566282505,4.76605811411307,219.13280715228,0.0012321037259411,1322.5396075036,4070365.70490589,0.128985553336096,76.2758692524081,17.7474125690937,13.816462451802,1.44140116283266,36.4637611626942,18.6430196788655
South West,Yorkshire & Humberside,Traffic Urban,1996,Winter,6,14,16,53.091146840203,-0.66834355149809,108.118214368763,291.62557192557,2.34640848147067,92.8698115288658,-0.0001587934841784,2451.91208122322,7376831.23954085,0.137027476520779,76.2889298137752,17.7093514025506,13.8243419724817,1.44106108416762,36.5038309958317,18.6480706823483
East of England,Greater London Urban Area,Traffic Urban,1992,Summer,7,6,0,51.4122519935759,-1.60307623164192,124.109874908047,289.998482288929,5.31051566785414,15.4338818036733,0.0019408006500182,543.361588400536,4574090.08868862,0.119977318862124,92.3168056587102,17.73506221944,33.4073502230748,3.17204056844917,36.5791552919534,18.6393334381244
South East,Eastern,Background Rural,1981,Spring,12,7,17,52.6208686511943,-1.33347648748443,-6.90371275018633,266.535425391257,-5.82811344367906,308.707333597846,-0.0032265054417433,-554.608066671027,2694548.13773083,0.0970700437807784,76.3515310573427,46.0872756833633,13.8079282031293,1.44249187543492,36.4625734211063,18.635055202415
South West,Southend Urban Area,Background Urban,2000,Spring,1,11,4,52.2954130418148,0.0225582351897327,107.35096408989,272.831515894536,0.935243600058079,215.867386787309,-0.0003928331301377,-18.5699118496539,-23.8713830348443,0.249015434599997,30.7956496235591,10.1599184560424,13.0674634311553,0.35290701402389,31.9846445987188,18.6428020948626
North East,Reading/Wokingham Urban Area,Traffic Urban,1998,Summer,9,14,22,50.6849437891732,-1.02890425502303,-148.952296122603,285.866069740445,8.70759562219901,312.537695024038,6.07577099143173e-05,655.895738225516,1608362.69648654,0.126238843630009,3.1465996825235,18.6804449788385,8.75618313620714,1.26979427054404,39.05099568718,18.6438171623021
